text,label
tốt bụng vui tính,[0. 0. 1.]
tài liệu quá khó hiểu nhiều chỗ không giải thích rõ ràng đặc biệt các bài hướng dẫn thực hành,[1. 0. 0.]
nói rõ mục tiêu cũng các bước làm lab khối lượng bài tập vừa phải,[0. 0. 1.]
giải đáp kịp thời những thắc mắc,[0. 0. 1.]
nhiệt tình phương pháp dạy dễ tiếp cận dễ hiểu,[0. 0. 1.]
phòng học cần lắp thêm quạt ổ cắm phải sử dụng laptop làm bài tập cần có thêm màn che cửa sổ có thể theo dõi bài giảng trên tài liệu tốt hơn,[1. 0. 0.]
bài tập không ví dụ về nhà xem,[1. 0. 0.]
thiếu rất nhiều hoạt động việc học bớt nhàm chán quá bám sát bài học,[1. 0. 0.]
dạy dễ hiểu rất hài lòng,[0. 0. 1.]
micro các thiết bị âm thanh máy chiếu cần nâng cấp,[1. 0. 0.]
cách giảng bài dễ hiểu hay,[0. 0. 1.]
đầy đủ kiến thức,[0. 0. 1.]
chất lượng phòng máy rất tệ,[1. 0. 0.]
giảng ngắn gọn đầy đủ,[0. 0. 1.]
tốt giỏi chu đáo,[0. 0. 1.]
có phần chém gió kinh điển kiến thức hiểu biết rộng đặc biệt về công nghệ,[0. 0. 1.]
chờ gửi email mới xem được tài liệu to lên giảng qua loa không hỏi có hiểu gì hay không,[1. 0. 0.]
tạo niềm vui bọn lý thuyết bọn rất đuối sức,[0. 0. 1.]
nhiệt tình truyền cảm hứng,[0. 0. 1.]
hài hước giọng truyền cảm,[0. 0. 1.]
dạy rất nhiệt tình tâm huyết dễ hiểu,[0. 0. 1.]
không hiểu cách chấm bài thi,[1. 0. 0.]
tiết học chưa được thu hút,[1. 0. 0.]
nên thay đổi phương pháp giảng dạy tương tác nhiều hơn,[1. 0. 0.]
cần vào thẳng nội dung,[1. 0. 0.]
đẹp trai dạy dễ hiểu hay trò chuyện thực tiễn,[0. 0. 1.]
dạy trên lớp thực hành tận tâm,[0. 0. 1.]
rất hài lòng về,[0. 0. 1.]
quá bảo thủ luôn rằng ý kiến đúng nhất ngoài ra mọi ý kiến khác đều sai,[1. 0. 0.]
giảng bài rất thu hút kiến thức rất rộng luôn giải đáp thắc mắc,[0. 0. 1.]
rất hòa đồng vui vẻ nhiệt tình trong giảng dạy,[0. 0. 1.]
tận tâm tạo điều kiện làm bài tập,[0. 0. 1.]
cần giải bài tập nhiều hơn,[1. 0. 0.]
kiến thức thực tiễn rộng giảng dạy vui vẻ,[0. 0. 1.]
cũng không cung cấp hay giải thích gì đáp án bài thi,[1. 0. 0.]
rất nhiệt tình nói rất nhiều đến khản giọng sức truyền tải không bằng,[0. 0. 1.]
kiến thức giảng dạy môn tiếng anh hầu không giúp ích nhiều trong việc tìm hiểu các tài liệu chuyên ngành,[1. 0. 0.]
thấy rất hiền rất chi hơi trẻ con,[0. 0. 1.]
giảng dạy hay dễ hiểu cuốn hút,[0. 0. 1.]
cách tìm kiếm chúng ở đâu khai thác chúng ở đâu chứ không phải phải nhớ mấy cái phương thức hay các hàm viết lên giấy vào đề thi cuối kỳ,[1. 0. 0.]
giảng hơi nhanh chưa kỹ lắm,[1. 0. 0.]
những phần trọng tâm bài tập cũng không nói được phần quan trọng có trong đề thi cần chú ý,[1. 0. 0.]
nghe nói luyện tập cao,[0. 0. 1.]
giảng hay dễ hiểu,[0. 0. 1.]
sử dụng phần mềm,[1. 0. 0.]
nhiều dạy quá thời gian,[1. 0. 0.]
dạy chậm giúp dễ hiêu nhiên nhiều bài khó khiến dễ chán,[1. 0. 0.]
vui tính thương dạy dễ hiểu,[0. 0. 1.]
bằng nhiệt tình tận tụy trong việc hướng dẫn đồ án,[0. 0. 1.]
dạy dễ hiểu thân thiện,[0. 0. 1.]
có các phần ôn tập không liên tới bài kiểm tra,[1. 0. 0.]
không nên tổ chức thực hành hình thức,[1. 0. 0.]
sự thân thiện tận tình học viên,[0. 0. 1.]
giảng bài nhiệt tình gần gũi nội dung không hiểu có thể hỏi ngay tại lớp,[0. 0. 1.]
cần nắm vững xem có hiểu được bài hay không đưa ra phương án nắm vững kiến thức,[1. 0. 0.]
thiện nhiệt tình,[0. 0. 1.]
truyền đạt thực tiễn vấn đề,[0. 0. 1.]
rất nhiệt tình tâm huyết,[0. 0. 1.]
âm thanh giảng hơi nhỏ khó khăn trong việc nghe giảng,[1. 0. 0.]
nên thay đổi hình thức khảo sát môn học này môn học này không có lên lớp chỉ có đến hạn báo cáo,[1. 0. 0.]
hỏi nhận câu trả lời cũng không hỏi,[1. 0. 0.]
dạy khá nhiệt tình vui tính,[0. 0. 1.]
nghĩ chỉ nên bắt buộc các bài tập có dạng căn bản còn bài tập tương tự chỉ khuyến khích làm thêm,[1. 0. 0.]
dạy rất hay ạ,[0. 0. 1.]
không thống nhất trước về hình thức thi làm bài tập đến những tuần cuối cùng mới công bố,[1. 0. 0.]
nhằm giảm thời lượng giảng dạy cũng sự thú vị học môn toán,[1. 0. 0.]
dạy nhiệt tình dễ hiểu,[0. 0. 1.]
mong cũng toàn thể các hãy xem xét việc điểm danh đại học sao cũng tự học chứ không phải phổ thông nữa,[1. 0. 0.]
cực kỳ nhiệt huyết rất dễ thương love yêu học trò cực kỳ khách quan phong cách làm việc rất giống người nước ngoài thích,[0. 0. 1.]
nhiệt tình tận tâm công việc tài liệu dễ hiểu hoạt động học tập sôi nổi,[0. 0. 1.]
chú ý giữ sức khỏe nhất cổ họng smile,[1. 0. 0.]
tận tâm nhiệt tình,[0. 0. 1.]
máy ở phòng thực hành quá tệ,[1. 0. 0.]
rất dễ thương,[0. 0. 1.]
nhiệt tình thân thiện,[0. 0. 1.]
truyền đạt rất tận tình dễ hiểu lượng bài tập nội dung thi hợp lý vừa sức,[0. 0. 1.]
nên đến đúng giờ hơn nhiều bài tập hơn,[1. 0. 0.]
thấy những nội dung rất mơ hồ có tính áp đặt suy nghĩ người học,[1. 0. 0.]
cần nâng cấp máy tính trong phòng thực hành nhiều kit bị lỗi cần sửa chữa hoặc thay mới,[1. 0. 0.]
thấy môn này nhiều lý thuyết không đáp ứng đủ trong việc làm đồ án,[1. 0. 0.]
tạo điều kiện làm việc nhóm,[0. 0. 1.]
phương pháp dạy chưa hay,[1. 0. 0.]
hay bị về trễ sad,[1. 0. 0.]
cần dạy chi tiết hơn,[1. 0. 0.]
giảng rất nhiệt tình,[0. 0. 1.]
dạy rất chi tiết đầy đủ những kiến thức quan trọng,[0. 0. 1.]
đề thi thực hành cần nêu yêu cầu cụ thể rõ ràng hơn,[1. 0. 0.]
giọng rất khó nghe nên không thể nghe giảng hết những điều nói,[1. 0. 0.]
giảng dạy hay nhiệt tình,[0. 0. 1.]
biết cách truyền đạt giảng rất hay dễ hiểu,[0. 0. 1.]
dạy hơi nhiều hơi nhanh,[1. 0. 0.]
nên tạo không khí thoải mái tiết học dễ hiểu bài thêm yêu thích môn học,[1. 0. 0.]
giảng dạy tận tâm,[0. 0. 1.]
cả năm toàn học vòng lặp đến bữa cuối mới lơ mơ học được tạo tài liệu ra đề điểm trong phần,[1. 0. 0.]
gần gũi thân thiện khả năng truyền đạt kiến thức tốt,[0. 0. 1.]
quá dễ dẫn đến buồn ngủ,[1. 0. 0.]
không có tính hài hước,[0. 1. 0.]
vui tính nhiệt tình,[0. 0. 1.]
vui tính giảng bài hay đưa nhiều thông tin thực tế vào bài giảng,[0. 0. 1.]
thẩy rất vui nhiệt tình,[0. 0. 1.]
giảng dạy lôi cuốn,[0. 0. 1.]
nhiệt tình dễ gần truyền đạt tận tâm,[0. 0. 1.]
phương pháp truyền đạt chưa hiệu quả lắm,[1. 0. 0.]
chưa tạo được không khí vui vẻ trong lớp học,[1. 0. 0.]
giúp biết mạch số gì,[0. 0. 1.]
có lúc lạc đề,[1. 0. 0.]
dạy hơi chậm,[1. 0. 0.]
lần được học thấm nhiều thứ quá,[0. 0. 1.]
nhiều phần trong tài liệu bài giảng không chính xác,[1. 0. 0.]
môn học cần phân chia hợp lý giữa các phần phần nào khó cần nhiều thời gian học nó phần nào học chỉ ra những điểm đặc biệt cũng thời gian học phần rút ngắn các phần chưa học khác có thời gian nhiều hơn,[1. 0. 0.]
thực hành đúng tiêu chí môn học đi từ dễ đến khó học tập từng bước dễ hiểu tích cực giải đáp thắc mắc hỗ trợ trong giờ thực hành,[1. 0. 0.]
dạy dễ hiểu sâu rộng,[0. 0. 1.]
dạy nhiệt tình vui vẻ,[0. 0. 1.]
cực kỳ tâm lý vui tính dạy nhiệt tình tận tụy học trò,[0. 0. 1.]
luôn chủ động tạo tranh luận kiểm tra bài tập đầu giờ dễ dàng nắm bắt kiến thức,[0. 0. 1.]
nội dung tiết học còn lan man cảm tưởng đang dạy về tiếng anh chuyên ngành chứ không đào sâu về kỹ thuật,[1. 0. 0.]
nên tự tin hơn trong việc giảng dạy,[1. 0. 0.]
có cập nhật thông tin mới nhất về tình hình thực tế,[0. 0. 1.]
rất nhiệt tình,[0. 0. 1.]
cảm thấy hứng thú lên lớp,[0. 0. 1.]
cùng kiến thức cách truyền đạt dễ hiểu hơn phù hợp đại đa số tất nhiên hữu dụng các môn khác chứ không hề lan man thiếu trọng tâm các toán khác,[0. 0. 1.]
chưa bám sát được,[1. 0. 0.]
nhiều lúc vẫn nói lý thuyết nhiều gây nhàm chán,[1. 0. 0.]
phần kiểm tra thi cử môn này nên đề cao tính tư duy logic người học cũng khả năng áp dụng kiến thức học vào thực tế thực nghiệm bằng cách chủ yếu đánh giá cao phần thực hành viết làm đồ án,[0. 0. 1.]
do môn còn mới nên nhiều vấn đề trục trặc trong quá trình thực hành vẫn chưa giải quyết được vẫn rất ủng hộ,[0. 0. 1.]
luôn đảm bảo giờ giấc trong tiết học,[0. 0. 1.]
phòng lab chán lắm hư hỏng hết cả,[1. 0. 0.]
nội dung môn học còn khô cứng,[1. 0. 0.]
nói hơi nhỏ nên hơi buồn ngủ,[1. 0. 0.]
có lúc dạy khó hiểu,[1. 0. 0.]
bài tập lạ đa dạng,[0. 0. 1.]
sau học xong môn nhập môn điện tử thiết nghĩ môn học này cần có thêm những phần học về thực tế có thêm động lực học những phần lý thuyết đôi khô khan xa lạ đồng thời tạo được sự đam mê bộ môn điện tử nói chung ngay từ những ngày đầu học nhập môn,[1. 0. 0.]
vui tính tích cực,[0. 0. 1.]
dạy nghiêm túc,[0. 0. 1.]
cơ sở dữ liệu năm nay kết hợp thiết kế cơ sở dữ liệu kiến thức nhiều thi có phần trắc nghiệm nữa đánh giá kiến thức học được chưa đảm bảo lắm ạ,[1. 0. 0.]
nội dung có liên hệ nhiều thực tế,[0. 0. 1.]
nhiệt tình luôn luôn giúp hiểu vấn đề cặn kẽ,[0. 0. 1.]
ra đề phải có đáp án tập dần thói quen đọc,[1. 0. 0.]
nghĩ cần thêm bài tập trên lớp giải ngay trên lớp,[1. 0. 0.]
môn học chỉ nên thuyết trình tìm hiểu về không làm đồ án,[1. 0. 0.]
có nhiều phương pháp giảng hay,[0. 0. 1.]
thực hành hình thức khó có thể tham gia học thường xuyên lắm ạ,[1. 0. 0.]
giảng rất hay rất nhiệt tình giảng dạy rất vui tính,[0. 0. 1.]
luôn chia sẻ những ứng dụng kiến thức học thực tiễn chia sẻ khá nhiều kinh nghiệm thực tế vô cùng bổ ích,[0. 0. 1.]
dạy nhiệt tình rất chu đáo,[0. 0. 1.]
dạy rất nhiệt tình,[0. 0. 1.]
thấy rất hài lòng về môn học này nên không có ý kiến gì khác cả,[0. 0. 1.]
bàn ghế còn bụi,[1. 0. 0.]
vui tính dạy tốt,[0. 0. 1.]
nhiệt tình giỏi hay giúp đỡ nhiều bài tập,[0. 0. 1.]
kể chuyện hay,[0. 0. 1.]
thấy chỉ nhìn qua chưa đầy giây điểm ngay lập tức,[1. 0. 0.]
phòng thực hành nên nâng cấp máy tính,[1. 0. 0.]
ít nhắc về phần dạy hôm trước,[1. 0. 0.]
nên tham gia thực hành cùng không phải chỉ ngồi chỗ tự mày mò làm xong mới xuống chấm điểm,[1. 0. 0.]
mong muốn nào cũng áp dụng quá tốt,[1. 0. 0.]
cần chuẩn bị giáo án trước đến lớp diễn đạt không tốt cần phải học cách diễn đạt dễ hiểu,[1. 0. 0.]
cần học môn lập trình trực quan trước,[1. 0. 0.]
cách truyền đạt kiến thức kém hiệu quả dạy giống không dạy chỉ đọc chữ trong tài liệu làm bài tập,[1. 0. 0.]
làm tốn thời gian truyền đạt dẫn đến hứng thú lên lớp nghe giảng bị hạn chế,[1. 0. 0.]
luôn tạo cơ hội có thể được thực hành,[0. 0. 1.]
thêm phần chuyên ngành vào nội dung học,[1. 0. 0.]
cảm ơn chúc nghỉ đẻ vui vẻ mẹ tròn con vuông,[0. 0. 1.]
dạy tốt giảng dễ hiểu,[0. 0. 1.]
mở rộng kiến thức nâng cao,[0. 1. 0.]
chưa có thời gian ngẫm nghĩ điều mới học qua nội dung khác theo kịp chương trình,[1. 0. 0.]
dạy dễ hiểu,[0. 0. 1.]
vui vẻ thoải mái,[0. 0. 1.]
tận tâm dạy dễ hiểu vui tính lớp học thoải mái dễ tiếp thu,[0. 0. 1.]
thích học môn này,[0. 0. 1.]
tận tình hướng dẫn chỉ bảo,[0. 0. 1.]
cập nhật điểm thi giữa kỳ chậm nên không biết mức độ phấn đấu thế nào,[1. 0. 0.]
giảng dạy tận tâm nhiệt tình dễ hiểu,[0. 0. 1.]
đôi trong giờ học kể vài chuyện về đời đỡ chán,[0. 1. 0.]
không vui tính,[1. 0. 0.]
giảng nhiều phần nâng cao làm bối rối,[1. 0. 0.]
dạy vui vẻ,[0. 0. 1.]
dạy dễ hiểu hỗ trợ tốt,[0. 0. 1.]
thời gian nộp bài tại lớp hơi ngắn,[1. 0. 0.]
cần có sách học hay chi tiết hiệu quả smile,[1. 0. 0.]
phương pháp giảng dạy còn khó hiểu,[1. 0. 0.]
tận tình chu đáo,[0. 0. 1.]
nội dung lý thuyết thực hành môn học không có bất kỳ liên hệ gì nhau nội dung lý thuyết không phù hợp môn học không tạo được sự quan tâm mong muốn về kiến thức quản trị mạng mong đợi,[1. 0. 0.]
cần có khả năng truyền đạt tốt hơn,[1. 0. 0.]
dạy có hiệu quả cao mang tính thực tiễn,[0. 0. 1.]
truyền đạt kiến thức đầy đủ dễ hiểu nhiệt tình giảng dạy,[0. 0. 1.]
xin lỗi sự thật,[1. 0. 0.]
tận tâm hỗ trợ nhiệt tình,[0. 0. 1.]
không có tài liệu,[1. 0. 0.]
phương pháp tư duy tự giải quyết các vấn đề,[0. 0. 1.]
giảng dạy dễ hiểu linh động trong nhiều bài tập,[0. 0. 1.]
giảng dạy tận tình vui vẻ giúp học viên nhận thức được nhiều kiến thức,[0. 0. 1.]
cải thiện chất lượng phòng máy thực hành,[1. 0. 0.]
được chọn luôn lựa chọn hàng đầu các môn kinh tế,[0. 0. 1.]
cần thêm bài tập rèn luyện kỹ năng giao tiếp,[1. 0. 0.]
nhiệt tình giảng dạy,[0. 0. 1.]
thoải mái về thời gian,[0. 0. 1.]
còn chưa thấy mặt nữa hoặc có quên surprise,[1. 0. 0.]
các nội dung môn học triển khai không đúng theo khung mới vào dạy rất khó hiểu có góp ý qua chủ nhiệm vẫn không thay đổi,[1. 0. 0.]
mọi việc điều được tự học tự tìm hiểu thông qua các mạng thông qua việc email trực tiếp,[0. 1. 0.]
tài liệu bài giảng còn lẫn lộn anh việt phần tiếng việt dùng dịch nên đọc không hiểu,[1. 0. 0.]
cách truyền đạt tốt tận tâm,[0. 0. 1.]
rất nhiệt tình thân thiện,[0. 0. 1.]
tận tâm việc dạy học tạo cảm hứng học tập,[0. 0. 1.]
cần nhiều thời gian có đủ thời gian hoàn thành đồ án môn học,[1. 0. 0.]
rất vui tính truyền tải thông tin tuyệt vời,[0. 0. 1.]
đôi lúc hỏi số câu hỏi rất mơ hồ khiến không biết đang được hỏi về khía cạnh nào cũ hay mới chương trước hay chương hiện tại,[1. 0. 0.]
hy vọng cải tiến làm hoạt động sôi nổi hơn,[1. 0. 0.]
quá nhàm chán không nâng cao được kiến thức,[1. 0. 0.]
dạy khá nhiệt tình vui tính,[0. 0. 1.]
khá nhiệt huyết gần gủi,[0. 0. 1.]
bài tập khắt khe,[0. 1. 0.]
theo thời khóa biểu hiện nay học thực hành trước nên lúc thực hành chưa hiểu vấn đề nên khó khăn trong việc làm bài,[1. 0. 0.]
nên tăng tốc độ giải bài hơn,[1. 0. 0.]
tài liệu tiếng anh gây khó khăn ôn thi,[1. 0. 0.]
giảng dạy tận tình vui vẻ,[0. 0. 1.]
dạy có tâm huyết kỹ càng nhiệt tình giúp đỡ,[0. 0. 1.]
khả năng truyền đạt kiến thức không cao,[1. 0. 0.]
cần nâng cao chất lượng thiết bị,[1. 0. 0.]
vui tính thân thiện,[0. 0. 1.]
đầu tư các thiết bị mượn điện thoại,[1. 0. 0.]
dạy tốt tâm huyết,[0. 0. 1.]
việc phân chia nhóm không hợp lý dẫn tới chất lượng học tập không tốt,[1. 0. 0.]
nhiệt tình vui vẻ,[0. 0. 1.]
tận tâm nhiệt tình giảng giải chưa hiểu tỉ mỉ,[0. 0. 1.]
phần máy tính không hỗ trợ việc học nhiều chỉ làm phân tán,[1. 0. 0.]
sự nhiệt tình tâm huyết,[0. 0. 1.]
tiền họ họ muốn dùng tùy họ người khác nghèo không phải lỗi họ chưa kể tiền thuế họ đóng góp nước cũng đủ gọi xây dựng,[1. 0. 0.]
